e,c,x,y,Chi,SN,Sharp,Round,MA,Crowd,T,Counts,Bkgrd,inst_vega_mag1,m_V,mag1_err,Chi.1,SN.1,Sharp.1,Round.1,Crowd.1,FWHM,Ellip,PSFa,PSFb,PSFc,Eflag,Counts.1,Bkgrd.1,inst_vega_mag2,m_I,mag2_err,Chi.2,SN.2,Sharp.2,Round.2,Crowd.2,FWHM.1,Ellip.1,PSFa.1,PSFb.1,PSFc.1,Eflag.1
0.0,1.0,3967.72,1936.51,1.24,12.0,-0.093,1.808,155.0,0.613,1.0,3032.0,2931.74,28.514,28.723,0.12,1.2,9.1,-0.05,2.819,0.644,1.0,0.0,1.0,1.0,0.0,0.0,1877.6,1532.24,27.828,27.82,0.15,1.27,7.2,-0.149,0.471,0.611,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3696.28,1439.26,1.18,9.8,-0.034,1.497,175.0,1.22,1.0,2208.2,3058.4,28.861,29.153,0.176,1.23,6.2,-0.097,1.628,1.516,1.0,0.0,1.0,1.0,0.0,2.0,1704.1,1639.32,27.939,27.93,0.186,1.15,5.8,0.038,1.341,1.284,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3405.9,1228.49,1.19,11.4,-0.179,0.211,95.0,1.116,1.0,2657.1,2869.45,28.664,28.949,0.158,1.16,6.9,-0.214,0.196,1.285,1.0,0.0,1.0,1.0,0.0,0.0,2008.2,1509.44,27.763,27.755,0.141,1.18,7.7,-0.145,0.228,1.098,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4082.57,3275.82,1.15,12.0,-0.247,0.791,40.0,0.036,1.0,3159.0,2830.45,28.489,28.624,0.114,1.14,9.5,-0.232,0.681,0.026,1.0,0.0,1.0,1.0,0.0,2.0,1644.4,1493.47,27.989,27.982,0.17,1.12,6.4,-0.269,0.954,0.051,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3545.36,1234.31,1.1,11.4,-0.227,0.839,95.0,0.824,1.0,2505.4,2973.66,28.729,29.078,0.143,1.04,7.6,-0.189,0.339,1.036,1.0,0.0,1.0,1.0,0.0,2.0,2291.0,1602.75,27.623,27.614,0.154,1.19,7.1,-0.201,1.663,0.763,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2825.56,590.84,1.12,12.6,0.019,0.631,140.0,0.087,1.0,3471.7,3173.52,28.38,28.448,0.101,1.12,10.8,0.064,0.611,0.054,1.0,0.0,1.0,1.0,0.0,0.0,1567.0,1695.31,28.039,28.032,0.175,1.15,6.2,-0.06,0.663,0.165,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4016.25,1745.36,1.25,11.3,0.027,0.544,10.0,0.015,1.0,2209.7,3016.13,28.858,29.234,0.16,1.22,6.8,0.024,0.801,0.016,1.0,0.0,1.0,1.0,0.0,0.0,2203.9,1593.03,27.658,27.649,0.137,1.25,7.9,0.031,0.277,0.017,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3872.66,1772.15,1.21,11.7,-0.269,0.068,10.0,0.784,1.0,2575.6,2859.08,28.692,28.981,0.141,1.23,7.7,-0.332,0.093,0.934,1.0,0.0,1.0,1.0,0.0,0.0,1971.3,1491.04,27.778,27.769,0.142,1.25,7.7,-0.203,0.045,0.777,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3392.91,1985.08,1.32,12.8,-0.023,0.396,105.0,0.647,1.0,3012.7,2930.59,28.52,28.682,0.118,1.27,9.2,-0.077,0.433,0.665,1.0,0.0,1.0,1.0,0.0,0.0,1671.9,1550.14,27.955,27.948,0.203,1.33,5.3,0.065,0.16,1.508,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2764.37,788.19,1.08,12.7,0.054,0.485,65.0,0.37,1.0,2919.3,3100.76,28.566,28.85,0.121,1.09,9.0,0.066,0.282,0.365,1.0,0.0,1.0,1.0,0.0,0.0,2203.8,1654.8,27.668,27.66,0.128,1.1,8.5,0.039,0.714,0.422,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3943.11,3327.66,1.09,12.8,0.005,0.453,40.0,0.106,1.0,3348.6,2834.13,28.426,28.569,0.104,1.03,10.4,-0.023,0.335,0.059,1.0,0.0,1.0,1.0,0.0,0.0,1773.6,1506.96,27.909,27.902,0.155,1.13,7.0,0.049,0.645,0.184,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3519.83,2348.66,1.26,11.8,-0.059,2.597,0.0,1.18,1.0,2476.9,2567.39,28.742,29.008,0.157,1.18,6.9,-0.174,2.396,1.507,1.0,0.0,1.0,1.0,0.0,0.0,1773.2,1315.48,27.896,27.888,0.153,1.29,7.1,0.036,2.024,1.355,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2484.06,255.71,1.3,11.5,-0.062,3.774,120.0,1.134,1.0,2570.1,2989.19,28.709,29.06,0.158,1.12,6.9,-0.005,4.085,1.167,1.0,0.0,1.0,1.0,0.0,0.0,2369.5,1587.35,27.595,27.586,0.128,1.42,8.5,-0.087,2.291,1.218,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3403.58,1504.7,1.36,11.1,-0.105,2.044,45.0,1.17,1.0,1828.1,2945.17,29.067,29.506,0.195,1.45,5.6,-0.141,1.923,1.872,1.0,0.0,1.0,1.0,0.0,0.0,2272.9,1554.14,27.628,27.618,0.137,1.26,7.9,-0.075,1.815,1.14,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3958.05,2319.81,1.23,10.9,0.089,1.028,155.0,0.772,1.0,1741.1,2777.74,29.118,29.57,0.199,1.12,5.5,0.112,1.643,1.043,1.0,0.0,1.0,1.0,0.0,0.0,2277.4,1450.89,27.628,27.618,0.133,1.27,8.2,0.072,0.535,0.747,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3409.23,1992.95,1.19,13.8,0.053,0.534,20.0,0.574,1.0,2929.9,2924.43,28.552,28.9,0.121,1.14,9.0,0.066,0.133,0.61,1.0,0.0,1.0,1.0,0.0,0.0,2665.9,1555.63,27.451,27.442,0.108,1.23,10.0,0.041,0.939,0.622,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3500.43,1397.41,1.15,10.4,-0.254,0.532,10.0,0.031,1.0,1737.1,3108.43,29.12,29.534,0.198,1.07,5.5,-0.288,0.813,0.034,1.0,0.0,1.0,1.0,0.0,0.0,1972.5,1658.92,27.782,27.773,0.173,1.16,6.3,-0.19,0.267,0.022,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3266.09,1839.75,1.18,12.0,-0.222,0.265,150.0,0.374,1.0,2487.2,2943.05,28.731,29.065,0.159,1.08,6.8,-0.188,0.066,0.297,1.0,0.0,1.0,1.0,0.0,0.0,2165.8,1560.4,27.676,27.667,0.13,1.24,8.3,-0.258,0.525,0.473,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2783.17,1030.27,1.12,11.8,-0.063,0.34,50.0,0.186,1.0,3261.3,3079.76,28.443,28.549,0.116,1.16,9.3,-0.049,0.364,0.155,1.0,0.0,1.0,1.0,0.0,2.0,1595.7,1657.9,28.014,28.007,0.172,1.09,6.3,-0.082,0.315,0.234,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3357.36,2023.23,1.3,10.3,0.174,3.621,90.0,0.559,1.0,2041.7,2945.67,28.94,29.204,0.208,1.36,5.2,0.024,3.385,0.764,1.0,0.0,1.0,1.0,0.0,0.0,1454.7,1576.38,28.101,28.093,0.191,1.17,5.7,0.363,4.082,0.678,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3014.35,755.39,1.23,9.7,-0.268,2.685,130.0,0.996,1.0,1706.7,3176.41,29.147,29.571,0.209,1.16,5.2,-0.214,2.16,1.198,1.0,0.0,1.0,1.0,0.0,0.0,2005.5,1693.62,27.771,27.761,0.169,1.27,6.4,-0.323,3.119,1.081,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3014.64,1083.97,1.16,12.0,0.022,0.798,100.0,0.338,1.0,3167.8,3128.88,28.476,28.685,0.129,1.12,8.4,-0.102,0.901,0.324,1.0,0.0,1.0,1.0,0.0,2.0,1967.1,1680.35,27.788,27.781,0.146,1.2,7.5,0.154,0.655,0.437,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3768.57,1671.57,1.21,10.9,-0.132,0.372,125.0,0.706,1.0,2184.9,2949.8,28.871,29.205,0.162,1.15,6.7,0.037,0.674,0.916,1.0,0.0,1.0,1.0,0.0,0.0,1909.6,1559.63,27.814,27.805,0.148,1.29,7.3,-0.296,0.069,0.734,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2495.05,332.21,1.17,12.0,-0.228,0.437,155.0,0.4,1.0,2589.1,3064.64,28.699,28.973,0.131,1.15,8.3,-0.17,1.228,0.381,1.0,0.0,1.0,1.0,0.0,0.0,1902.7,1636.86,27.832,27.823,0.144,1.19,7.5,-0.296,-0.541,0.525,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3284.62,1073.92,1.27,11.5,-0.171,2.134,40.0,0.654,1.0,3206.0,3097.56,28.463,28.532,0.116,1.29,9.4,-0.196,2.448,0.608,1.0,0.0,1.0,1.0,0.0,2.0,1399.3,1679.06,28.155,28.148,0.201,1.29,5.4,-0.128,1.624,0.895,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3420.45,1235.59,1.28,10.8,-0.084,1.498,0.0,1.135,1.0,2541.1,2864.15,28.71,28.88,0.143,1.35,7.6,-0.09,1.007,1.362,1.0,0.0,1.0,1.0,0.0,0.0,1440.8,1532.19,28.123,28.116,0.197,1.26,5.5,-0.075,2.198,1.78,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3752.73,1035.26,1.19,11.9,-0.249,0.437,115.0,0.346,1.0,2345.6,3010.8,28.801,29.194,0.148,1.27,7.3,-0.225,-0.013,0.398,1.0,0.0,1.0,1.0,0.0,0.0,2480.6,1596.35,27.538,27.529,0.14,1.06,7.7,-0.269,0.795,0.331,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3875.55,1641.17,1.24,11.4,0.188,4.078,80.0,0.975,1.0,2208.3,2924.79,28.858,29.27,0.161,1.21,6.8,0.115,3.596,1.156,1.0,0.0,1.0,1.0,0.0,0.0,2499.8,1574.86,27.524,27.515,0.125,1.29,8.7,0.253,4.26,0.929,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3032.02,597.63,1.05,12.7,0.001,0.583,70.0,0.268,1.0,2684.8,3213.04,28.658,28.988,0.128,1.05,8.5,0.046,1.485,0.282,1.0,0.0,1.0,1.0,0.0,0.0,2320.6,1710.85,27.614,27.605,0.122,1.07,8.9,-0.046,-0.34,0.327,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3333.62,935.96,1.16,11.5,-0.082,0.435,35.0,0.479,1.0,2825.7,3121.5,28.598,28.869,0.131,1.08,8.3,-0.07,0.854,0.583,1.0,0.0,1.0,1.0,0.0,0.0,2062.2,1667.1,27.739,27.731,0.155,1.27,7.0,-0.097,-0.131,0.518,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3512.96,1173.46,1.27,10.9,0.003,0.804,0.0,0.655,1.0,1725.2,2950.73,29.129,29.562,0.199,1.23,5.5,-0.05,-0.434,0.691,1.0,0.0,1.0,1.0,0.0,0.0,2094.1,1519.81,27.718,27.708,0.164,1.32,6.6,0.089,2.356,0.731,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3871.37,1927.74,1.19,12.1,-0.256,0.083,5.0,0.252,1.0,1870.2,2956.02,29.039,29.52,0.188,1.21,5.8,-0.416,0.016,0.665,1.0,0.0,1.0,1.0,0.0,2.0,2742.5,1564.43,27.421,27.411,0.107,1.15,10.1,-0.154,0.126,0.233,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3618.82,1310.86,1.11,12.5,-0.002,0.256,85.0,0.748,1.0,2935.5,3061.52,28.554,28.836,0.123,1.12,8.8,-0.124,0.496,0.747,1.0,0.0,1.0,1.0,0.0,0.0,2212.9,1611.53,27.658,27.65,0.134,1.1,8.1,0.14,-0.028,0.845,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4078.74,1749.96,1.14,11.8,-0.044,0.019,135.0,0.14,1.0,2780.7,2960.48,28.608,28.871,0.126,1.15,8.6,0.032,-0.005,0.104,1.0,0.0,1.0,1.0,0.0,0.0,1985.9,1574.19,27.77,27.762,0.14,1.16,7.7,-0.133,0.048,0.196,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2528.67,226.29,1.19,11.2,0.066,1.93,165.0,0.79,1.0,1963.4,3068.94,28.999,29.412,0.176,1.19,6.2,0.273,3.169,1.153,1.0,0.0,1.0,1.0,0.0,0.0,2224.4,1626.35,27.663,27.654,0.127,1.17,8.5,-0.097,0.952,0.738,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3874.02,1595.27,1.27,12.8,-0.253,1.275,45.0,0.672,1.0,3287.9,2950.78,28.429,28.585,0.107,1.22,10.2,-0.305,1.377,0.629,1.0,0.0,1.0,1.0,0.0,0.0,1800.0,1564.8,27.878,27.87,0.16,1.33,6.8,-0.168,1.131,0.837,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3413.63,1791.04,1.16,11.9,-0.063,0.158,55.0,0.335,1.0,2439.8,2960.03,28.749,29.114,0.158,1.14,6.9,0.018,0.361,0.544,1.0,0.0,1.0,1.0,0.0,2.0,2351.7,1584.65,27.588,27.579,0.119,1.16,9.1,-0.121,0.014,0.261,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3945.21,3322.29,1.04,12.9,-0.009,0.234,30.0,0.062,1.0,3222.2,2831.55,28.466,28.643,0.107,1.02,10.2,0.025,-0.352,0.051,1.0,0.0,1.0,1.0,0.0,0.0,1848.0,1508.44,27.864,27.857,0.148,1.07,7.3,-0.058,1.069,0.083,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3051.9,1003.98,1.1,12.3,-0.071,1.06,90.0,0.266,1.0,3545.1,3156.12,28.354,28.398,0.102,1.07,10.6,-0.012,0.708,0.219,1.0,0.0,1.0,1.0,0.0,0.0,1429.4,1681.65,28.134,28.128,0.19,1.13,5.7,-0.18,1.731,0.429,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2514.78,304.77,1.18,11.6,0.003,1.712,20.0,0.661,1.0,2408.0,3029.34,28.779,29.133,0.151,1.17,7.2,-0.124,1.418,0.701,1.0,0.0,1.0,1.0,0.0,0.0,2241.5,1607.06,27.654,27.645,0.127,1.17,8.5,0.114,1.996,0.706,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3552.45,1738.16,1.17,11.7,0.082,0.654,25.0,0.593,1.0,2893.5,3001.56,28.569,28.87,0.133,1.13,8.1,0.155,1.524,0.708,1.0,0.0,1.0,1.0,0.0,2.0,2288.2,1603.9,27.618,27.609,0.133,1.21,8.2,0.006,-0.251,0.543,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2854.92,876.99,1.18,12.3,-0.08,0.218,100.0,0.307,1.0,2356.4,3176.93,28.796,29.193,0.147,1.15,7.4,-0.144,-0.147,0.309,1.0,0.0,1.0,1.0,0.0,0.0,2523.4,1693.82,27.521,27.511,0.114,1.18,9.6,-0.025,0.548,0.321,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3567.35,1851.74,1.22,10.4,0.004,1.544,155.0,0.315,1.0,3116.1,3012.44,28.483,28.605,0.147,1.21,7.4,-0.225,0.639,0.109,1.0,0.0,1.0,1.0,0.0,2.0,1578.4,1617.89,28.015,28.008,0.201,1.19,5.4,0.344,2.9,0.671,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2715.42,909.15,1.08,11.5,-0.067,0.954,85.0,0.263,1.0,2905.8,3068.91,28.569,28.801,0.12,1.11,9.1,-0.073,1.191,0.158,1.0,0.0,1.0,1.0,0.0,0.0,1916.8,1654.58,27.818,27.81,0.177,1.01,6.1,-0.068,0.444,0.387,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4040.3,1487.61,1.15,11.3,0.009,0.683,50.0,0.356,1.0,2326.7,3008.52,28.804,29.11,0.149,1.07,7.3,0.094,0.745,0.336,1.0,0.0,1.0,1.0,0.0,0.0,1872.0,1589.48,27.837,27.829,0.185,1.21,5.9,-0.132,0.922,0.442,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2978.73,792.98,1.28,11.1,-0.18,1.802,95.0,0.761,1.0,2507.6,3156.81,28.73,29.041,0.142,1.25,7.7,-0.183,1.906,0.809,1.0,0.0,1.0,1.0,0.0,0.0,2050.2,1660.66,27.747,27.738,0.147,1.28,7.4,-0.178,1.634,0.849,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3483.77,2459.63,1.15,11.9,-0.185,0.895,115.0,0.69,1.0,2521.2,2675.36,28.723,29.022,0.146,1.16,7.4,-0.245,1.55,0.802,1.0,0.0,1.0,1.0,0.0,2.0,1982.3,1422.53,27.779,27.77,0.136,1.14,8.0,-0.131,0.307,0.689,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3926.83,1571.74,1.23,12.0,-0.177,0.432,150.0,0.618,1.0,2020.0,2990.09,28.955,29.409,0.177,1.21,6.1,-0.051,0.608,0.897,1.0,0.0,1.0,1.0,0.0,0.0,2667.4,1588.79,27.455,27.445,0.107,1.23,10.1,-0.259,0.312,0.452,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3535.55,1277.15,1.23,10.7,-0.03,5.923,10.0,0.672,1.0,1660.4,3028.8,29.173,29.636,0.217,1.26,5.0,-0.01,6.184,1.316,1.0,0.0,1.0,1.0,0.0,0.0,2264.7,1595.83,27.634,27.624,0.128,1.24,8.5,-0.043,4.15,0.637,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3743.04,1512.23,1.21,10.9,-0.166,0.383,120.0,0.477,1.0,2518.2,3045.74,28.717,29.059,0.159,1.22,6.8,-0.315,0.28,0.468,1.0,0.0,1.0,1.0,0.0,0.0,2252.7,1617.51,27.637,27.628,0.131,1.21,8.3,-0.05,0.472,0.459,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2988.09,1149.97,1.19,12.8,-0.12,0.293,25.0,0.136,1.0,2967.3,3088.45,28.544,28.82,0.117,1.16,9.3,-0.13,0.325,0.096,1.0,0.0,1.0,1.0,0.0,0.0,2194.4,1657.72,27.669,27.66,0.127,1.2,8.5,-0.109,0.26,0.197,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4118.6,2950.38,1.18,12.9,-0.085,0.511,95.0,0.372,1.0,3159.1,2849.34,28.483,28.775,0.129,1.14,8.4,-0.037,0.817,0.435,1.0,0.0,1.0,1.0,0.0,0.0,2443.8,1496.39,27.559,27.55,0.115,1.2,9.5,-0.13,0.193,0.312,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2677.9,3111.73,1.1,12.5,-0.152,0.086,25.0,0.247,1.0,1587.1,2786.9,29.228,29.745,0.207,1.06,5.2,-0.285,0.028,0.591,1.0,0.0,1.0,1.0,0.0,0.0,2738.9,1478.17,27.438,27.427,0.1,1.12,10.8,-0.081,0.114,0.15,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3399.53,1557.14,1.2,13.5,-0.215,2.433,100.0,0.33,1.0,2629.5,2983.84,28.672,29.064,0.133,1.15,8.2,-0.169,0.284,0.459,1.0,0.0,1.0,1.0,0.0,0.0,2765.8,1608.5,27.416,27.406,0.103,1.26,10.6,-0.253,4.208,0.225,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3588.68,1353.9,1.18,10.5,0.011,0.823,0.0,0.395,1.0,1917.8,3140.82,29.012,29.437,0.196,1.14,5.5,-0.061,0.295,0.393,1.0,0.0,1.0,1.0,0.0,2.0,2265.7,1658.48,27.633,27.623,0.131,1.21,8.3,0.061,1.19,0.486,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2545.93,352.62,1.09,12.0,-0.033,0.814,110.0,0.288,1.0,3238.9,3087.06,28.457,28.515,0.107,1.09,10.2,0.011,-0.074,0.22,1.0,0.0,1.0,1.0,0.0,0.0,1372.7,1657.41,28.186,28.18,0.197,1.09,5.5,-0.118,2.478,0.641,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3602.61,1436.21,1.29,12.7,-0.119,0.269,40.0,0.353,1.0,1619.4,3156.27,29.196,29.745,0.219,1.32,5.0,-0.094,0.506,0.535,1.0,0.0,1.0,1.0,0.0,2.0,3282.4,1674.9,27.232,27.221,0.097,1.27,11.2,-0.133,0.145,0.308,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2856.78,966.39,1.2,12.9,-0.019,0.915,70.0,0.495,1.0,3629.4,3126.08,28.329,28.377,0.1,1.26,10.9,0.017,0.73,0.491,1.0,0.0,1.0,1.0,0.0,0.0,1484.3,1678.03,28.093,28.086,0.186,1.09,5.8,-0.086,1.291,0.697,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4113.92,2522.41,1.35,12.5,-0.234,0.327,0.0,0.463,1.0,3630.5,2734.17,28.331,28.347,0.096,1.38,11.3,-0.22,0.362,0.41,1.0,0.0,1.0,1.0,0.0,0.0,1295.6,1450.64,28.235,28.228,0.206,1.27,5.3,-0.266,0.242,0.571,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3888.25,1519.01,1.08,12.2,-0.276,0.338,150.0,0.041,1.0,2970.1,3062.7,28.541,28.756,0.118,1.08,9.2,-0.295,0.32,0.019,1.0,0.0,1.0,1.0,0.0,0.0,1868.0,1612.87,27.839,27.831,0.149,1.08,7.3,-0.251,0.362,0.06,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3169.14,973.43,1.15,10.8,-0.064,0.425,75.0,0.23,1.0,2205.6,3166.38,28.868,29.209,0.181,0.98,6.0,-0.018,0.515,0.438,1.0,0.0,1.0,1.0,0.0,2.0,1971.4,1689.2,27.787,27.778,0.143,1.22,7.6,-0.098,0.36,0.193,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3633.09,1095.11,1.14,12.2,0.018,0.489,135.0,0.051,1.0,2050.7,3063.98,28.944,29.391,0.169,1.06,6.4,-0.033,0.259,0.038,1.0,0.0,1.0,1.0,0.0,0.0,2624.4,1650.28,27.477,27.467,0.108,1.19,10.1,0.055,0.64,0.064,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3440.35,1227.79,1.17,11.3,-0.052,1.826,85.0,0.965,1.0,2304.1,2868.34,28.821,29.137,0.173,1.17,6.3,-0.051,1.319,1.393,1.0,0.0,1.0,1.0,0.0,0.0,1898.9,1532.31,27.824,27.816,0.149,1.18,7.3,-0.074,1.619,1.017,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4029.58,1937.3,1.25,11.0,-0.163,0.482,165.0,0.802,1.0,1827.0,2815.41,29.055,29.507,0.189,1.16,5.7,-0.076,0.597,1.22,1.0,0.0,1.0,1.0,0.0,0.0,2397.1,1489.15,27.565,27.555,0.127,1.36,8.5,-0.232,0.382,0.651,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3808.85,1982.96,1.09,11.0,0.063,0.531,90.0,0.541,1.0,3046.0,2935.27,28.505,28.575,0.137,1.11,7.9,0.022,0.146,0.532,1.0,0.0,1.0,1.0,0.0,0.0,1376.8,1561.53,28.161,28.154,0.203,1.08,5.3,0.128,0.935,0.709,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3615.32,1330.33,1.18,11.8,-0.071,1.83,0.0,0.392,1.0,1706.7,3115.99,29.14,29.643,0.202,1.17,5.4,-0.158,3.038,0.516,1.0,0.0,1.0,1.0,0.0,0.0,2755.5,1634.34,27.422,27.411,0.105,1.19,10.4,-0.02,0.619,0.33,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3859.41,1502.53,1.23,10.9,-0.097,1.247,140.0,0.605,1.0,2903.8,3015.64,28.568,28.802,0.146,1.17,7.4,-0.118,0.946,0.578,1.0,0.0,1.0,1.0,0.0,0.0,1913.6,1588.18,27.813,27.805,0.179,1.33,6.1,-0.009,1.98,0.585,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4065.71,1933.3,1.27,11.2,-0.198,2.285,45.0,1.17,1.0,2826.8,2783.5,28.59,28.766,0.132,1.12,8.3,-0.091,3.052,1.438,1.0,0.0,1.0,1.0,0.0,0.0,1616.1,1465.73,27.991,27.983,0.172,1.36,6.3,-0.336,1.025,1.365,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3762.59,1749.73,1.19,11.5,0.105,1.078,155.0,0.886,1.0,2921.5,2858.97,28.556,28.811,0.13,1.16,8.3,0.045,0.465,0.928,1.0,0.0,1.0,1.0,0.0,2.0,2040.2,1522.08,27.741,27.733,0.142,1.22,7.6,0.171,1.785,0.864,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3345.28,1886.92,1.15,11.6,0.067,0.805,120.0,0.83,1.0,3094.4,2858.83,28.493,28.618,0.116,1.12,9.3,0.15,0.139,0.846,1.0,0.0,1.0,1.0,0.0,0.0,1574.3,1526.56,28.018,28.011,0.175,1.19,6.2,-0.061,1.816,0.964,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3860.33,2535.45,1.1,10.4,-0.068,0.545,145.0,0.402,1.0,1913.3,2847.4,29.02,29.412,0.181,1.06,6.0,-0.144,0.562,0.435,1.0,0.0,1.0,1.0,0.0,2.0,2012.7,1519.46,27.764,27.754,0.165,1.16,6.6,0.019,0.512,0.142,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3634.27,1420.59,1.16,12.3,-0.036,1.565,75.0,0.531,1.0,3055.9,3146.38,28.511,28.762,0.117,0.96,9.2,-0.103,1.327,0.402,1.0,0.0,1.0,1.0,0.0,0.0,2111.5,1667.17,27.708,27.7,0.139,1.36,7.8,0.051,1.887,0.743,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3334.88,1331.34,1.23,11.9,-0.086,0.349,100.0,0.633,1.0,2382.6,3045.18,28.778,29.143,0.146,1.19,7.4,-0.029,0.04,0.73,1.0,0.0,1.0,1.0,0.0,0.0,2296.3,1610.86,27.618,27.609,0.124,1.27,8.8,-0.14,0.64,0.62,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3441.52,1797.88,1.25,11.5,-0.224,0.4,65.0,0.285,1.0,2453.9,2983.26,28.747,29.061,0.162,1.24,6.7,-0.328,0.761,0.303,1.0,0.0,1.0,1.0,0.0,0.0,2014.3,1583.53,27.754,27.746,0.138,1.22,7.9,-0.134,0.16,0.291,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3470.57,1554.33,1.14,11.0,-0.012,0.677,175.0,0.479,1.0,2295.8,3086.19,28.819,29.127,0.181,1.19,6.0,0.008,0.301,0.51,1.0,0.0,1.0,1.0,0.0,0.0,1855.8,1637.37,27.845,27.837,0.151,1.12,7.2,-0.07,1.022,0.494,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3876.98,1393.14,1.19,11.4,0.218,2.703,95.0,0.679,1.0,1638.7,2965.4,29.182,29.682,0.212,1.31,5.1,0.383,5.044,0.983,1.0,0.0,1.0,1.0,0.0,0.0,2618.5,1574.11,27.476,27.466,0.11,1.1,9.9,0.126,1.358,0.538,1.0,0.0,1.0,1.0,0.0,0.0
