e,c,x,y,Chi,SN,Sharp,Round,MA,Crowd,T,Counts,Bkgrd,inst_vega_mag1,m_V,mag1_err,Chi.1,SN.1,Sharp.1,Round.1,Crowd.1,FWHM,Ellip,PSFa,PSFb,PSFc,Eflag,Counts.1,Bkgrd.1,inst_vega_mag2,m_I,mag2_err,Chi.2,SN.2,Sharp.2,Round.2,Crowd.2,FWHM.1,Ellip.1,PSFa.1,PSFb.1,PSFc.1,Eflag.1
0.0,1.0,1881.87,2196.18,2.23,42.1,0.085,3.636,5.0,0.528,1.0,2209.5,2146.58,28.859,29.551,0.213,1.42,5.1,-0.231,9.999,1.547,1.0,0.0,1.0,1.0,0.0,0.0,28495.9,1152.83,24.9,24.884,0.026,2.39,41.7,0.166,0.027,0.245,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2589.05,2174.62,1.77,64.9,-0.028,0.761,40.0,0.474,1.0,38184.9,2763.45,25.772,25.853,0.02,1.92,53.7,-0.031,0.766,0.445,1.0,0.0,1.0,1.0,0.0,0.0,17841.7,1497.16,25.399,25.392,0.03,1.56,36.3,-0.024,0.758,0.513,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1949.15,2185.89,2.48,42.4,0.014,0.175,35.0,0.48,1.0,3021.5,2096.95,28.523,29.216,0.158,1.44,6.9,-0.314,-0.051,1.279,1.0,0.0,1.0,1.0,0.0,0.0,31105.9,1236.22,24.805,24.79,0.026,2.74,41.6,0.136,0.26,0.206,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2137.49,2122.95,1.22,72.4,0.009,0.143,110.0,0.044,1.0,25938.4,2775.7,26.19,26.579,0.025,1.05,43.4,0.025,0.176,0.043,1.0,0.0,1.0,1.0,0.0,0.0,27149.5,1487.33,24.945,24.935,0.019,1.32,57.9,-0.003,0.115,0.045,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,645.82,1908.26,1.27,85.4,-0.05,0.071,30.0,0.501,1.0,35904.8,2532.72,25.844,25.919,0.015,1.31,72.2,-0.035,0.049,0.498,1.0,0.0,1.0,1.0,0.0,0.0,16489.0,1345.39,25.484,25.477,0.024,1.2,45.1,-0.073,0.104,0.515,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,850.45,1901.28,2.36,87.8,-0.112,0.691,0.0,0.465,1.0,35024.7,2573.14,25.87,26.005,0.015,2.43,72.5,-0.093,0.729,0.443,1.0,0.0,1.0,1.0,0.0,0.0,18262.3,1344.17,25.374,25.366,0.022,2.24,49.4,-0.14,0.632,0.504,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2064.91,1152.24,1.64,90.3,-0.066,0.171,120.0,0.249,1.0,35177.0,2799.84,25.867,25.995,0.015,1.68,73.4,-0.052,0.243,0.218,1.0,0.0,1.0,1.0,0.0,2.0,18094.2,1467.58,25.386,25.379,0.021,1.58,52.0,-0.084,0.072,0.294,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2259.64,3287.38,1.24,94.9,0.0,0.06,40.0,0.038,1.0,27421.9,2730.54,26.149,26.51,0.017,1.2,64.8,0.004,0.087,0.035,1.0,0.0,1.0,1.0,0.0,0.0,26000.1,1455.73,25.003,24.994,0.016,1.28,69.1,-0.004,0.032,0.042,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2432.5,2282.05,1.48,85.8,-0.041,0.359,105.0,0.499,1.0,32694.3,2630.16,25.956,26.169,0.016,1.51,68.0,-0.026,0.335,0.459,1.0,0.0,1.0,1.0,0.0,2.0,20484.4,1372.05,25.259,25.251,0.021,1.42,52.1,-0.063,0.387,0.561,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3792.2,3786.46,1.06,81.5,0.011,0.037,125.0,0.046,1.0,10909.6,2751.61,27.151,27.75,0.038,1.07,28.2,0.038,-0.05,0.077,1.0,0.0,1.0,1.0,0.0,2.0,29638.7,1473.01,24.862,24.85,0.014,1.06,76.3,-0.003,0.079,0.031,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,572.19,1997.41,1.54,79.1,-0.094,0.132,60.0,0.558,1.0,32506.2,2544.21,25.952,26.108,0.017,1.59,64.4,-0.083,0.146,0.519,1.0,0.0,1.0,1.0,0.0,2.0,17788.8,1349.22,25.402,25.394,0.024,1.47,44.8,-0.11,0.11,0.628,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,446.32,1610.59,1.33,10.8,-0.18,9.999,45.0,0.756,1.0,2346.2,2607.49,28.793,29.084,0.147,1.26,7.4,-0.25,9.999,0.68,1.0,0.0,1.0,1.0,0.0,0.0,1806.7,1405.16,27.871,27.863,0.159,1.42,6.8,-0.097,8.569,0.98,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,924.49,2087.39,1.62,66.1,0.076,0.805,80.0,0.298,1.0,20944.2,2523.62,26.422,26.872,0.03,1.48,36.1,0.039,1.006,0.279,1.0,0.0,1.0,1.0,0.0,0.0,27360.6,1305.82,24.936,24.926,0.02,1.72,55.3,0.103,0.653,0.313,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2307.41,1094.44,1.18,80.9,-0.043,0.065,120.0,0.423,1.0,27916.7,2910.97,26.118,26.391,0.018,1.16,60.4,-0.032,0.063,0.401,1.0,0.0,1.0,1.0,0.0,0.0,20505.4,1550.63,25.251,25.242,0.02,1.21,53.7,-0.057,0.068,0.451,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1152.61,2076.16,1.17,64.3,-0.003,0.073,5.0,0.163,1.0,25643.7,2665.94,26.202,26.536,0.026,1.09,41.9,-0.016,0.112,0.175,1.0,0.0,1.0,1.0,0.0,0.0,22499.7,1440.65,25.148,25.139,0.022,1.25,48.5,0.009,0.039,0.157,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2364.72,3122.34,1.26,83.1,-0.049,0.08,45.0,0.227,1.0,32338.9,2745.34,25.97,26.026,0.015,1.31,71.9,-0.037,0.039,0.205,1.0,0.0,1.0,1.0,0.0,0.0,13577.1,1460.09,25.707,25.7,0.026,1.17,41.4,-0.07,0.146,0.265,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,66.56,1314.22,1.82,36.9,0.096,0.112,150.0,0.111,1.0,33969.7,2665.15,25.911,25.894,0.03,1.9,36.3,0.108,0.139,0.056,1.0,0.0,1.0,1.0,0.0,0.0,2801.2,1434.49,27.401,27.398,0.176,1.46,6.2,0.064,0.032,0.325,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1153.82,1390.55,1.26,82.4,-0.01,0.033,10.0,0.234,1.0,33395.5,2728.45,25.923,25.959,0.015,1.25,72.3,-0.017,0.005,0.191,1.0,0.0,1.0,1.0,0.0,0.0,13087.8,1431.57,25.736,25.73,0.028,1.28,39.2,0.002,0.084,0.316,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2472.22,1618.52,1.21,83.8,-0.013,0.087,125.0,0.037,1.0,33305.2,2889.43,25.926,25.942,0.015,1.18,74.4,0.001,0.062,0.028,1.0,0.0,1.0,1.0,0.0,0.0,12072.0,1553.09,25.823,25.817,0.028,1.27,38.2,-0.038,0.133,0.052,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4123.87,1234.49,1.32,66.6,0.02,0.49,5.0,0.344,1.0,28376.7,2977.69,26.098,26.288,0.02,1.38,54.7,0.015,0.48,0.311,1.0,0.0,1.0,1.0,0.0,0.0,16873.0,1593.01,25.462,25.455,0.029,1.22,37.9,0.026,0.508,0.407,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1539.04,1538.66,2.2,73.0,-0.129,0.374,135.0,0.691,1.0,28268.9,2575.43,26.103,26.252,0.018,2.26,60.0,-0.113,0.515,0.671,1.0,0.0,1.0,1.0,0.0,0.0,15201.8,1375.09,25.572,25.565,0.033,2.13,32.9,-0.171,0.071,0.725,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1541.61,1535.81,2.13,73.3,-0.129,0.289,130.0,0.639,1.0,30802.7,2593.72,26.012,26.139,0.018,2.21,60.3,-0.121,0.329,0.625,1.0,0.0,1.0,1.0,0.0,2.0,15806.2,1390.31,25.531,25.524,0.027,1.99,40.9,-0.141,0.228,0.655,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1559.83,2317.32,1.41,84.5,-0.082,0.575,80.0,0.33,1.0,30145.1,2303.74,26.044,26.195,0.016,1.42,69.4,-0.075,0.636,0.32,1.0,0.0,1.0,1.0,0.0,0.0,16314.5,1262.87,25.505,25.498,0.023,1.41,48.1,-0.093,0.482,0.345,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1949.45,1555.05,1.21,77.9,-0.023,0.154,165.0,0.441,1.0,29271.6,2712.05,26.065,26.222,0.017,1.15,63.4,-0.017,0.12,0.444,1.0,0.0,1.0,1.0,0.0,0.0,16067.3,1451.69,25.514,25.506,0.024,1.31,44.5,-0.033,0.206,0.45,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2081.43,2490.0,1.81,80.0,-0.103,0.44,0.0,0.349,1.0,29127.1,2476.36,26.081,26.24,0.017,1.89,64.4,-0.084,0.523,0.341,1.0,0.0,1.0,1.0,0.0,0.0,16019.7,1334.39,25.525,25.518,0.023,1.69,47.3,-0.128,0.325,0.365,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2224.14,3924.35,1.81,74.8,-0.084,0.13,55.0,0.669,1.0,31734.8,2645.55,25.992,26.046,0.017,1.87,64.5,-0.078,0.141,0.663,1.0,0.0,1.0,1.0,0.0,0.0,13267.7,1423.25,25.735,25.728,0.029,1.73,37.7,-0.093,0.11,0.681,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,868.08,3313.57,1.34,71.5,-0.063,0.284,90.0,0.377,1.0,27509.4,2551.51,26.146,26.268,0.018,1.38,59.5,-0.049,0.224,0.373,1.0,0.0,1.0,1.0,0.0,2.0,13910.5,1360.3,25.681,25.674,0.027,1.27,39.5,-0.084,0.376,0.388,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3545.56,105.98,2.47,43.7,-0.047,0.199,85.0,0.336,1.0,7226.1,2995.98,27.593,28.236,0.075,1.4,14.4,-0.126,0.304,0.6,1.0,0.0,1.0,1.0,0.0,0.0,27765.5,1589.13,24.923,24.91,0.026,2.94,41.3,0.002,0.134,0.172,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2184.84,2203.68,2.14,37.1,0.054,0.147,50.0,0.238,1.0,2613.1,2678.57,28.681,29.374,0.184,1.6,5.9,-0.342,0.056,0.575,1.0,0.0,1.0,1.0,0.0,0.0,23904.5,1345.42,25.09,25.076,0.03,2.28,36.7,0.179,0.176,0.128,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,193.18,3160.6,1.93,71.0,-0.118,0.172,30.0,0.651,1.0,26376.6,2455.21,26.191,26.378,0.019,2.0,57.7,-0.118,0.078,0.641,1.0,0.0,1.0,1.0,0.0,0.0,15498.5,1329.73,25.564,25.556,0.027,1.81,40.7,-0.117,0.318,0.686,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1752.68,836.69,1.35,68.5,-0.078,0.068,55.0,0.403,1.0,9547.3,2825.85,27.281,27.873,0.04,1.18,27.0,-0.082,0.041,0.427,1.0,0.0,1.0,1.0,0.0,0.0,24679.6,1521.33,25.05,25.039,0.017,1.44,62.9,-0.076,0.083,0.395,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1568.23,86.45,2.21,36.6,-0.039,0.277,85.0,0.008,1.0,2112.4,2872.34,28.928,29.622,0.216,1.39,5.0,-0.663,-0.027,0.012,1.0,0.0,1.0,1.0,0.0,0.0,23044.4,1499.57,25.125,25.11,0.03,2.4,36.2,0.134,0.362,0.007,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3489.43,4053.94,1.32,71.4,-0.055,0.078,0.0,0.387,1.0,25723.3,2695.46,26.22,26.362,0.018,1.36,59.5,-0.049,-0.006,0.36,1.0,0.0,1.0,1.0,0.0,0.0,13643.9,1431.77,25.705,25.697,0.028,1.25,39.3,-0.065,0.212,0.441,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1507.47,1135.65,1.38,66.9,-0.059,0.128,20.0,0.593,1.0,24809.5,2789.68,26.246,26.406,0.02,1.42,54.5,-0.059,-0.021,0.557,1.0,0.0,1.0,1.0,0.0,0.0,13733.8,1491.19,25.685,25.677,0.028,1.32,38.2,-0.059,0.349,0.659,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,150.6,1468.26,1.49,67.8,-0.086,0.407,70.0,0.549,1.0,20699.5,2612.13,26.441,26.783,0.023,1.33,47.8,-0.062,0.501,0.521,1.0,0.0,1.0,1.0,0.0,0.0,18503.4,1401.03,25.361,25.352,0.023,1.64,48.1,-0.114,0.295,0.584,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2016.34,3247.36,1.29,75.4,-0.04,0.044,65.0,0.157,1.0,22685.2,2701.02,26.354,26.652,0.02,1.31,54.7,-0.044,0.107,0.167,1.0,0.0,1.0,1.0,0.0,0.0,17801.6,1462.25,25.414,25.405,0.021,1.25,51.8,-0.035,-0.026,0.148,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,954.26,2746.97,1.31,67.7,-0.065,0.125,90.0,0.401,1.0,27038.6,2598.72,26.164,26.228,0.019,1.29,56.8,-0.049,0.092,0.364,1.0,0.0,1.0,1.0,0.0,2.0,11683.4,1388.52,25.868,25.862,0.03,1.34,35.6,-0.088,0.169,0.462,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1211.52,2252.58,1.97,58.7,-0.152,0.219,115.0,0.951,1.0,19369.1,2191.28,26.52,26.875,0.03,2.09,35.7,-0.161,0.14,1.02,1.0,0.0,1.0,1.0,0.0,0.0,18061.4,1222.02,25.395,25.386,0.026,1.88,41.5,-0.148,0.299,0.879,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,427.65,2660.4,1.47,69.0,-0.081,0.674,10.0,0.393,1.0,22214.9,2550.63,26.376,26.646,0.021,1.41,52.2,-0.04,0.644,0.37,1.0,0.0,1.0,1.0,0.0,0.0,16172.7,1357.03,25.516,25.508,0.024,1.55,44.8,-0.135,0.712,0.43,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,595.77,3570.55,2.37,73.2,-0.19,0.036,110.0,0.448,1.0,25336.3,2498.39,26.236,26.42,0.019,2.46,58.4,-0.175,0.043,0.45,1.0,0.0,1.0,1.0,0.0,0.0,14804.3,1351.75,25.615,25.607,0.025,2.25,43.9,-0.21,0.033,0.446,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1933.03,1037.88,1.4,70.9,-0.072,0.049,70.0,0.331,1.0,23765.9,2816.29,26.293,26.485,0.019,1.38,56.5,-0.056,0.051,0.325,1.0,0.0,1.0,1.0,0.0,0.0,14158.3,1498.37,25.652,25.645,0.026,1.43,42.4,-0.093,0.046,0.35,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2133.7,1547.85,1.23,8.6,-0.253,3.994,85.0,0.142,1.0,1913.3,2807.71,29.012,29.267,0.178,1.28,6.1,-0.403,3.74,0.087,1.0,0.0,1.0,1.0,0.0,0.0,1336.2,1493.73,28.197,28.189,0.201,1.19,5.4,-0.077,4.192,0.218,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2008.79,1103.57,1.2,63.3,-0.043,0.27,15.0,0.435,1.0,18763.9,2814.14,26.55,26.911,0.027,1.14,39.7,-0.017,0.371,0.423,1.0,0.0,1.0,1.0,0.0,2.0,17801.6,1480.7,25.404,25.395,0.022,1.25,49.0,-0.065,0.187,0.449,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1953.66,3029.69,1.89,67.2,-0.128,0.313,175.0,0.652,1.0,23013.9,2580.7,26.338,26.585,0.021,2.0,51.5,-0.138,0.319,0.67,1.0,0.0,1.0,1.0,0.0,0.0,15698.1,1388.41,25.549,25.541,0.025,1.75,43.1,-0.115,0.308,0.631,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2296.55,2258.92,1.8,59.1,-0.112,0.193,95.0,1.238,1.0,27693.2,2656.85,26.136,26.241,0.022,1.84,50.5,-0.105,0.135,1.175,1.0,0.0,1.0,1.0,0.0,0.0,13530.9,1398.67,25.707,25.7,0.036,1.7,30.5,-0.125,0.295,1.36,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2066.43,1147.9,1.71,63.8,-0.106,0.201,90.0,0.596,1.0,24427.0,2795.48,26.264,26.371,0.02,1.7,53.8,-0.086,0.162,0.535,1.0,0.0,1.0,1.0,0.0,0.0,11998.0,1463.06,25.831,25.824,0.032,1.72,34.2,-0.138,0.267,0.701,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1886.08,2205.57,1.63,35.7,-0.069,0.058,60.0,0.5,1.0,4140.7,2129.11,28.184,28.851,0.124,1.62,8.8,-0.291,0.011,0.983,1.0,0.0,1.0,1.0,0.0,2.0,21024.2,1176.15,25.229,25.216,0.032,1.53,34.2,0.029,0.079,0.259,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1104.58,1590.08,1.62,60.4,-0.061,0.158,105.0,0.929,1.0,27179.1,2698.53,26.146,26.174,0.02,1.69,53.2,-0.056,0.165,0.87,1.0,0.0,1.0,1.0,0.0,0.0,10327.2,1442.16,25.992,25.985,0.039,1.42,28.1,-0.07,0.145,1.054,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,259.06,2904.75,1.27,65.8,-0.045,0.278,85.0,0.254,1.0,23951.1,2541.16,26.295,26.391,0.019,1.3,56.5,-0.042,0.339,0.239,1.0,0.0,1.0,1.0,0.0,0.0,11473.4,1373.74,25.889,25.882,0.037,1.16,29.2,-0.062,0.151,0.274,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1578.15,3696.75,2.22,55.7,-0.099,0.395,175.0,1.21,1.0,10762.3,2605.58,27.165,27.735,0.041,1.45,26.3,-0.07,0.469,1.189,1.0,0.0,1.0,1.0,0.0,0.0,24352.2,1381.79,25.075,25.064,0.022,2.71,48.8,-0.124,0.33,1.239,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2768.81,3631.65,1.26,63.6,-0.01,0.531,110.0,0.538,1.0,21673.0,2730.63,26.405,26.6,0.021,1.3,50.9,-0.018,0.38,0.488,1.0,0.0,1.0,1.0,0.0,0.0,13007.9,1443.8,25.755,25.747,0.029,1.22,37.8,0.002,0.75,0.618,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,906.8,4028.85,1.02,72.4,-0.001,0.023,165.0,0.005,1.0,16971.8,2518.22,26.672,27.087,0.024,1.03,45.5,-0.004,-0.029,0.007,1.0,0.0,1.0,1.0,0.0,0.0,19332.1,1352.3,25.327,25.317,0.019,1.01,56.3,0.001,0.075,0.002,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2153.79,2202.59,1.66,42.7,0.01,0.162,155.0,0.223,1.0,15500.0,2647.96,26.763,27.213,0.04,1.15,27.4,-0.053,0.06,0.232,1.0,0.0,1.0,1.0,0.0,0.0,20079.0,1367.44,25.279,25.269,0.033,2.12,32.8,0.086,0.287,0.211,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,194.53,3159.48,2.05,61.2,-0.191,0.209,15.0,0.578,1.0,22050.3,2461.04,26.385,26.477,0.021,2.18,51.3,-0.183,0.177,0.54,1.0,0.0,1.0,1.0,0.0,0.0,10468.4,1333.86,25.989,25.982,0.042,1.82,25.6,-0.197,0.296,0.681,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1241.76,4157.35,2.32,31.1,0.162,0.264,0.0,0.167,1.0,26248.3,2512.33,26.194,26.163,0.035,2.13,30.7,0.166,0.241,0.011,1.0,0.0,1.0,1.0,0.0,0.0,2484.5,1370.79,27.556,27.553,0.197,2.97,5.5,0.143,0.355,0.542,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1884.25,1072.52,1.6,52.2,-0.072,2.049,5.0,0.708,1.0,17177.9,2764.18,26.644,26.919,0.03,1.58,35.7,-0.014,2.518,0.636,1.0,0.0,1.0,1.0,0.0,2.0,12655.6,1446.93,25.773,25.764,0.051,1.52,21.2,-0.147,1.86,0.722,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2544.94,2561.8,1.44,61.8,-0.083,0.54,90.0,0.622,1.0,21906.9,2546.19,26.39,26.511,0.021,1.52,51.5,-0.096,0.542,0.578,1.0,0.0,1.0,1.0,0.0,0.0,11071.2,1335.65,25.925,25.918,0.032,1.31,33.8,-0.063,0.537,0.691,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,121.9,629.51,1.37,63.4,-0.07,0.216,90.0,0.468,1.0,21924.0,2653.26,26.381,26.579,0.022,1.28,50.2,-0.048,0.323,0.466,1.0,0.0,1.0,1.0,0.0,0.0,13257.4,1448.45,25.725,25.717,0.029,1.49,38.1,-0.1,0.065,0.484,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1395.87,2401.79,1.55,62.6,-0.118,0.084,95.0,0.328,1.0,24697.5,2176.43,26.262,26.24,0.02,1.67,53.3,-0.11,0.004,0.234,1.0,0.0,1.0,1.0,0.0,0.0,7309.9,1216.87,26.373,26.367,0.043,1.19,25.2,-0.115,0.221,0.522,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,986.63,345.09,1.17,67.1,-0.059,0.086,70.0,0.223,1.0,22892.3,2779.2,26.335,26.45,0.019,1.14,56.8,-0.051,0.045,0.152,1.0,0.0,1.0,1.0,0.0,0.0,11448.4,1485.57,25.885,25.878,0.031,1.21,35.6,-0.072,0.153,0.352,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3020.73,4123.85,1.62,68.3,-0.085,0.362,55.0,0.273,1.0,21166.4,2663.04,26.432,26.662,0.02,1.63,53.2,-0.082,0.38,0.252,1.0,0.0,1.0,1.0,0.0,0.0,13858.1,1431.81,25.688,25.68,0.026,1.61,42.5,-0.09,0.338,0.304,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1937.55,1678.7,1.25,63.9,-0.043,0.145,115.0,0.379,1.0,17495.8,2787.34,26.623,26.992,0.026,1.36,42.4,-0.054,0.177,0.441,1.0,0.0,1.0,1.0,0.0,0.0,17045.2,1510.57,25.449,25.44,0.023,1.14,47.7,-0.031,0.109,0.323,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1868.96,2301.73,1.35,12.1,-0.195,0.955,0.0,1.398,1.0,3379.3,1936.4,28.405,28.465,0.107,1.4,10.2,-0.049,1.433,1.324,1.0,0.0,1.0,1.0,0.0,2.0,1429.9,1179.64,28.125,28.119,0.186,1.23,5.8,-0.445,0.148,1.306,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1044.8,3994.33,1.12,57.3,-0.024,0.131,85.0,0.46,1.0,19176.6,2505.25,26.539,26.686,0.023,1.09,47.0,-0.017,0.159,0.479,1.0,0.0,1.0,1.0,0.0,0.0,10272.7,1367.57,26.012,26.005,0.041,1.12,26.7,-0.039,0.065,0.473,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2167.16,2746.68,1.29,61.0,-0.038,0.157,175.0,0.522,1.0,20433.2,2695.55,26.466,26.722,0.024,1.34,45.5,-0.047,0.205,0.53,1.0,0.0,1.0,1.0,0.0,0.0,14308.3,1448.83,25.649,25.641,0.027,1.25,40.4,-0.029,0.097,0.518,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2506.07,3629.03,1.13,63.2,-0.003,0.099,10.0,0.02,1.0,10476.2,2731.94,27.194,27.725,0.038,1.16,28.7,0.024,0.204,0.026,1.0,0.0,1.0,1.0,0.0,2.0,19303.8,1448.39,25.327,25.316,0.019,1.12,56.2,-0.02,0.032,0.017,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2526.41,1395.38,1.33,66.9,-0.023,0.46,135.0,0.232,1.0,21113.1,2901.08,26.42,26.651,0.021,1.21,51.9,-0.02,0.387,0.21,1.0,0.0,1.0,1.0,0.0,0.0,13844.7,1542.07,25.676,25.668,0.026,1.49,41.9,-0.026,0.558,0.267,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1881.05,1526.96,1.92,58.8,-0.123,0.465,30.0,0.658,1.0,19558.4,2659.5,26.502,26.715,0.024,1.91,46.0,-0.093,0.505,0.648,1.0,0.0,1.0,1.0,0.0,0.0,12273.2,1426.67,25.805,25.797,0.03,1.93,35.6,-0.165,0.412,0.692,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,150.06,137.29,1.52,57.5,-0.108,0.128,175.0,0.693,1.0,20467.9,2680.71,26.457,26.624,0.023,1.52,46.6,-0.087,0.141,0.652,1.0,0.0,1.0,1.0,0.0,0.0,11520.6,1426.5,25.879,25.871,0.033,1.53,33.1,-0.138,0.107,0.772,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,199.72,1641.38,1.58,60.0,-0.112,0.038,110.0,0.491,1.0,19507.2,2560.95,26.504,26.765,0.024,1.5,44.6,-0.092,-0.01,0.478,1.0,0.0,1.0,1.0,0.0,2.0,13850.3,1387.19,25.674,25.666,0.027,1.67,39.9,-0.135,0.093,0.514,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,640.13,792.15,1.05,61.5,-0.026,0.106,10.0,0.4,1.0,21721.8,2708.73,26.391,26.494,0.021,1.09,52.3,-0.032,0.133,0.372,1.0,0.0,1.0,1.0,0.0,0.0,10588.8,1453.08,25.968,25.961,0.034,1.0,32.2,-0.018,0.056,0.461,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1803.13,2880.25,1.24,60.5,-0.032,0.163,130.0,0.348,1.0,12983.9,2354.75,26.957,27.433,0.032,1.29,33.9,-0.049,0.112,0.468,1.0,0.0,1.0,1.0,0.0,0.0,18695.2,1295.86,25.36,25.349,0.022,1.2,50.1,-0.018,0.207,0.237,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1803.75,813.81,1.72,62.1,-0.119,0.078,0.0,0.45,1.0,21353.1,2818.82,26.41,26.532,0.021,1.84,51.7,-0.117,0.092,0.422,1.0,0.0,1.0,1.0,0.0,0.0,10841.0,1516.8,25.942,25.935,0.032,1.47,33.9,-0.122,0.057,0.507,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4107.33,1455.57,1.09,64.5,0.003,0.076,45.0,0.003,1.0,16468.2,2998.75,26.689,27.065,0.026,1.13,42.3,0.009,0.148,0.003,1.0,0.0,1.0,1.0,0.0,0.0,16419.5,1599.05,25.491,25.481,0.022,1.06,48.7,-0.003,0.004,0.004,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2796.45,2189.11,1.76,42.2,0.035,0.276,60.0,0.117,1.0,14964.9,2860.73,26.788,26.985,0.036,1.46,30.4,0.033,0.282,0.132,1.0,0.0,1.0,1.0,0.0,3.0,9024.0,1521.37,26.134,26.127,0.071,2.24,15.4,0.051,-0.287,0.163,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1842.74,2211.7,1.83,31.0,-0.157,0.884,45.0,0.784,1.0,2156.4,2120.81,28.886,29.577,0.217,1.66,5.0,-0.955,-0.033,1.425,1.0,0.0,1.0,1.0,0.0,0.0,18622.9,1195.03,25.36,25.346,0.035,1.8,30.9,0.083,0.267,0.258,1.0,0.0,1.0,1.0,0.0,0.0
